"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Document Type","Publication Stage","Open Access","Source","EID"
"Tatsugami F.; Higaki T.; Kawashita I.; Fukumoto W.; Nakamura Y.; Matsuura M.; Lee T.-C.; Zhou J.; Cai L.; Kitagawa T.; Nakano Y.; Awai K.","Tatsugami, Fuminari (6506604635); Higaki, Toru (56181942100); Kawashita, Ikuo (6602962642); Fukumoto, Wataru (55845892700); Nakamura, Yuko (58439318400); Matsuura, Masakazu (57205766538); Lee, Tzu-Cheng (56454538700); Zhou, Jian (56595778900); Cai, Liang (57723185800); Kitagawa, Toshiro (57743204200); Nakano, Yukiko (57724165200); Awai, Kazuo (7004543966)","6506604635; 56181942100; 6602962642; 55845892700; 58439318400; 57205766538; 56454538700; 56595778900; 57723185800; 57743204200; 57724165200; 7004543966","Improvement of Spatial Resolution on Coronary CT Angiography by Using Super-Resolution Deep Learning Reconstruction","2023","Academic Radiology","30","11","","2497","2504","7","4","10.1016/j.acra.2022.12.044","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85146613526&doi=10.1016%2fj.acra.2022.12.044&partnerID=40&md5=a1e1207c255bc7d04a10fed4a8d21506","Article","Final","","Scopus","2-s2.0-85146613526"
"Ito A.; Miyamoto A.; Kondo N.; Harada M.","Ito, Akira (57240378700); Miyamoto, Atsushi (7202786098); Kondo, Naoaki (57203208916); Harada, Minoru (36904500800)","57240378700; 7202786098; 57203208916; 36904500800","Super-resolution method for SEM images based on pixelwise weighted loss function","2023","Microscopy (Oxford, England)","72","5","","408","417","9","0","10.1093/jmicro/dfad009","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85173583657&doi=10.1093%2fjmicro%2fdfad009&partnerID=40&md5=4076d1c0e01ecd9ca6b293687824e093","Article","Final","","Scopus","2-s2.0-85173583657"
"Socha M.; Prażuch W.; Suwalska A.; Foszner P.; Tobiasz J.; Jaroszewicz J.; Gruszczynska K.; Sliwinska M.; Nowak M.; Gizycka B.; Zapolska G.; Popiela T.; Przybylski G.; Fiedor P.; Pawlowska M.; Flisiak R.; Simon K.; Walecki J.; Cieszanowski A.; Szurowska E.; Marczyk M.; Polanska J.","Socha, Marek (57938305900); Prażuch, Wojciech (57222541569); Suwalska, Aleksandra (57431640500); Foszner, Paweł (50361185800); Tobiasz, Joanna (57201719285); Jaroszewicz, Jerzy (6602071951); Gruszczynska, Katarzyna (25421669700); Sliwinska, Magdalena (57715518500); Nowak, Mateusz (57938306100); Gizycka, Barbara (58354192500); Zapolska, Gabriela (56254500000); Popiela, Tadeusz (35187697700); Przybylski, Grzegorz (57938306000); Fiedor, Piotr (7003783334); Pawlowska, Malgorzata (7004544338); Flisiak, Robert (55163745800); Simon, Krzysztof (7202693942); Walecki, Jerzy (7005658501); Cieszanowski, Andrzej (6603547157); Szurowska, Edyta (6508350578); Marczyk, Michal (43861691300); Polanska, Joanna (7801486757)","57938305900; 57222541569; 57431640500; 50361185800; 57201719285; 6602071951; 25421669700; 57715518500; 57938306100; 58354192500; 56254500000; 35187697700; 57938306000; 7003783334; 7004544338; 55163745800; 7202693942; 7005658501; 6603547157; 6508350578; 43861691300; 7801486757","Pathological changes or technical artefacts? The problem of the heterogenous databases in COVID-19 CXR image analysis","2023","Computer Methods and Programs in Biomedicine","240","","107684","","","","1","10.1016/j.cmpb.2023.107684","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85162956627&doi=10.1016%2fj.cmpb.2023.107684&partnerID=40&md5=c9f3d012c101624ec26803d26881bad8","Article","Final","All Open Access; Green Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85162956627"
"Sato H.; Fujimoto S.; Tomizawa N.; Inage H.; Yokota T.; Kudo H.; Fan R.; Kawamoto K.; Honda Y.; Kobayashi T.; Minamino T.; Kogure Y.","Sato, Hideyuki (57202055334); Fujimoto, Shinichiro (8590866500); Tomizawa, Nobuo (35724541500); Inage, Hidekazu (57215865445); Yokota, Takuya (57223631126); Kudo, Hikaru (57556169900); Fan, Ruiheng (57223635114); Kawamoto, Keiichi (58094020300); Honda, Yuri (58094396300); Kobayashi, Takayuki (55758099700); Minamino, Tohru (55194837900); Kogure, Yosuke (57188964592)","57202055334; 8590866500; 35724541500; 57215865445; 57223631126; 57556169900; 57223635114; 58094020300; 58094396300; 55758099700; 55194837900; 57188964592","Impact of a Deep Learning-based Super-resolution Image Reconstruction Technique on High-contrast Computed Tomography: A Phantom Study","2023","Academic Radiology","30","11","","2657","2665","8","1","10.1016/j.acra.2022.12.040","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85147574680&doi=10.1016%2fj.acra.2022.12.040&partnerID=40&md5=e65403a445ad643908ec1545e2d9d9a8","Article","Final","","Scopus","2-s2.0-85147574680"
"Aghabiglou A.; Ekinci D.A.; Eksioglu E.M.; Toreyin B.U.","Aghabiglou, Amir (57223991196); Ekinci, Dursun Ali (57205377360); Eksioglu, Ender M. (8688723500); Toreyin, Behcet Ugur (9249500700)","57223991196; 57205377360; 8688723500; 9249500700","MR image reconstruction using iterative up and downsampling network","2024","Expert Systems with Applications","237","","121590","","","","0","10.1016/j.eswa.2023.121590","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85171861472&doi=10.1016%2fj.eswa.2023.121590&partnerID=40&md5=413ec82a0de38706dc66337323af5826","Article","Final","","Scopus","2-s2.0-85171861472"
"Liu S.-B.; Xie B.-K.; Yuan R.-Y.; Zhang M.-X.; Xu J.-C.; Li L.; Wang Q.-H.","Liu, Shu-Bin (57218270558); Xie, Bing-Kun (58313092400); Yuan, Rong-Ying (57195836879); Zhang, Meng-Xuan (58314082300); Xu, Jian-Cheng (58409166200); Li, Lei (56140809100); Wang, Qiong-Hua (22936217300)","57218270558; 58313092400; 57195836879; 58314082300; 58409166200; 56140809100; 22936217300","Deep learning enables parallel camera with enhanced- resolution and computational zoom imaging","2023","PhotoniX","4","1","17","","","","0","10.1186/s43074-023-00095-3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85161848650&doi=10.1186%2fs43074-023-00095-3&partnerID=40&md5=571d1df8bfafbe4a836de83977cc63a1","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85161848650"
"Lei P.; Fang F.; Wang T.; Liu C.; Zhang G.","Lei, Pengcheng (57197770597); Fang, Faming (35753184800); Wang, Tingting (57199031734); Liu, Cong (57138870000); Zhang, Guixu (58664728100)","57197770597; 35753184800; 57199031734; 57138870000; 58664728100","Self-supervised medical slice interpolation network using controllable feature flow[Formula presented]","2024","Expert Systems with Applications","238","","121943","","","","0","10.1016/j.eswa.2023.121943","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85174938853&doi=10.1016%2fj.eswa.2023.121943&partnerID=40&md5=336a5aaf3bb5a6b577a0408af2bbd134","Article","Final","","Scopus","2-s2.0-85174938853"
"Ahmad M.; Shakeel T.; Shin S.Y.","Ahmad, Muneeb (57214109149); Shakeel, Tanzeela (57209097106); Shin, Soo Young (57196376336)","57214109149; 57209097106; 57196376336","Image super resolution based channel estimation for future wireless communication","2023","Computer Networks","237","","110057","","","","0","10.1016/j.comnet.2023.110057","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85174328578&doi=10.1016%2fj.comnet.2023.110057&partnerID=40&md5=d4b0a0de5f5bc4a0687f58266b864d4f","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85174328578"
"Park M.; Son H.; Kim E.","Park, Minseong (57845453800); Son, Haengseon (36667273200); Kim, Euntai (58168928500)","57845453800; 36667273200; 58168928500","Implicit Point Function for LiDAR Super-Resolution in Autonomous Driving","2023","IEEE Robotics and Automation Letters","8","11","","7003","7009","6","0","10.1109/LRA.2023.3313925","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85171552223&doi=10.1109%2fLRA.2023.3313925&partnerID=40&md5=e6a25d2f32ba1a22e68fe75443033a4b","Article","Final","","Scopus","2-s2.0-85171552223"
"Shi M.; Tan M.; Kong S.; Zao B.","Shi, Mingzhu (43861823600); Tan, Muxian (58243870400); Kong, Siqi (58243870500); Zao, Bin (58243709900)","43861823600; 58243870400; 58243870500; 58243709900","BCSR: toward arbitrarily oriented text image super-resolution via adaptive Bezier curve network","2023","Eurasip Journal on Advances in Signal Processing","2023","1","82","","","","0","10.1186/s13634-023-01028-9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85165233571&doi=10.1186%2fs13634-023-01028-9&partnerID=40&md5=09492ae4bc916a3c494e4a6fe96ec1e5","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85165233571"
"Yu Y.; Jiang J.; Chang H.; Zheng H.; Wang S.","Yu, Yue (58565461300); Jiang, Jielin (56113461500); Chang, Heyou (55820048100); Zheng, Hao (56183669700); Wang, Shuihua (36544650700)","58565461300; 56113461500; 55820048100; 56183669700; 36544650700","Face Super-Resolution via Joint Edge Information and Attention Aggregation Network","2023","Computers and Electrical Engineering","111","","108931","","","","0","10.1016/j.compeleceng.2023.108931","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85170080728&doi=10.1016%2fj.compeleceng.2023.108931&partnerID=40&md5=3e84c838ede15be19b557dbb3a7abffd","Article","Final","","Scopus","2-s2.0-85170080728"
"Bian L.; Song H.; Peng L.; Chang X.; Yang X.; Horstmeyer R.; Ye L.; Zhu C.; Qin T.; Zheng D.; Zhang J.","Bian, Liheng (56024930600); Song, Haoze (58046946300); Peng, Lintao (57224893631); Chang, Xuyang (57223968720); Yang, Xi (56124410500); Horstmeyer, Roarke (24921098400); Ye, Lin (58611976900); Zhu, Chunli (58601899400); Qin, Tong (58611664000); Zheng, Dezhi (58611500400); Zhang, Jun (57211379418)","56024930600; 58046946300; 57224893631; 57223968720; 56124410500; 24921098400; 58611976900; 58601899400; 58611664000; 58611500400; 57211379418","High-resolution single-photon imaging with physics-informed deep learning","2023","Nature Communications","14","1","5902","","","","0","10.1038/s41467-023-41597-9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85171896145&doi=10.1038%2fs41467-023-41597-9&partnerID=40&md5=7a68d9295a9595f31a772d175560fb9c","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85171896145"
"Matsuo K.; Nakaura T.; Morita K.; Uetani H.; Nagayama Y.; Kidoh M.; Hokamura M.; Yamashita Y.; Shinoda K.; Ueda M.; Mukasa A.; Hirai T.","Matsuo, Kensei (58566321800); Nakaura, Takeshi (8965100900); Morita, Kosuke (41561818200); Uetani, Hiroyuki (37015641700); Nagayama, Yasunori (56857253600); Kidoh, Masafumi (57211782793); Hokamura, Masamichi (58565979700); Yamashita, Yuichi (18036113500); Shinoda, Kensuke (57218376348); Ueda, Mitsuharu (57234731600); Mukasa, Akitake (6603819164); Hirai, Toshinori (7402768685)","58566321800; 8965100900; 41561818200; 37015641700; 56857253600; 57211782793; 58565979700; 18036113500; 57218376348; 57234731600; 6603819164; 7402768685","Feasibility study of super-resolution deep learning-based reconstruction using k-space data in brain diffusion-weighted images","2023","Neuroradiology","65","11","","1619","1629","10","0","10.1007/s00234-023-03212-y","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85170107374&doi=10.1007%2fs00234-023-03212-y&partnerID=40&md5=83326925a3ebe1bf476f27efa8903a18","Article","Final","","Scopus","2-s2.0-85170107374"
"Wang Y.D.; Meyer Q.; Tang K.; McClure J.E.; White R.T.; Kelly S.T.; Crawford M.M.; Iacoviello F.; Brett D.J.L.; Shearing P.R.; Mostaghimi P.; Zhao C.; Armstrong R.T.","Wang, Ying Da (57207002693); Meyer, Quentin (57202240331); Tang, Kunning (57322714600); McClure, James E. (15822580700); White, Robin T. (57211705746); Kelly, Stephen T. (57200631187); Crawford, Matthew M. (58103477100); Iacoviello, Francesco (56901064000); Brett, Dan J. L. (13805905800); Shearing, Paul R. (24178516700); Mostaghimi, Peyman (35759133600); Zhao, Chuan (55315198100); Armstrong, Ryan T. (37025484700)","57207002693; 57202240331; 57322714600; 15822580700; 57211705746; 57200631187; 58103477100; 56901064000; 13805905800; 24178516700; 35759133600; 55315198100; 37025484700","Large-scale physically accurate modelling of real proton exchange membrane fuel cell with deep learning","2023","Nature Communications","14","1","745","","","","13","10.1038/s41467-023-35973-8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85148089151&doi=10.1038%2fs41467-023-35973-8&partnerID=40&md5=42de78d336ce1c9b88670837e8bbe3ab","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85148089151"
"Orii M.; Sone M.; Osaki T.; Ueyama Y.; Chiba T.; Sasaki T.; Yoshioka K.","Orii, Makoto (24832255100); Sone, Misato (57212490901); Osaki, Takeshi (57863946300); Ueyama, Yuta (58672589100); Chiba, Takuya (58643545700); Sasaki, Tadashi (7407393985); Yoshioka, Kunihiro (35402450700)","24832255100; 57212490901; 57863946300; 58672589100; 58643545700; 7407393985; 35402450700","Super-resolution deep learning reconstruction at coronary computed tomography angiography to evaluate the coronary arteries and in-stent lumen: an initial experience","2023","BMC Medical Imaging","23","1","171","","","","0","10.1186/s12880-023-01139-7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85175334302&doi=10.1186%2fs12880-023-01139-7&partnerID=40&md5=c486832a61575f4e982f6fb734944b47","Article","Final","","Scopus","2-s2.0-85175334302"
"Yu M.; Guo M.; Zhang S.; Zhan Y.; Zhao M.; Lukasiewicz T.; Xu Z.","Yu, Miao (57216574953); Guo, Miaomiao (55935740400); Zhang, Shuai (55713718000); Zhan, Yuefu (37051624100); Zhao, Mingkang (57188669442); Lukasiewicz, Thomas (7004581222); Xu, Zhenghua (57210108252)","57216574953; 55935740400; 55713718000; 37051624100; 57188669442; 7004581222; 57210108252","RIRGAN: An end-to-end lightweight multi-task learning method for brain MRI super-resolution and denoising","2023","Computers in Biology and Medicine","167","","107632","","","","0","10.1016/j.compbiomed.2023.107632","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85175013472&doi=10.1016%2fj.compbiomed.2023.107632&partnerID=40&md5=f4f658abebe209ef8381b7c58a37c23c","Article","Final","","Scopus","2-s2.0-85175013472"
"Wu X.; Zuo L.; Huang F.","Wu, Xianyu (57222259173); Zuo, Linze (58644722600); Huang, Feng (57204147617)","57222259173; 58644722600; 57204147617","Spatial and Channel Aggregation Network for Lightweight Image Super-Resolution","2023","Sensors","23","19","8213","","","","0","10.3390/s23198213","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85174058207&doi=10.3390%2fs23198213&partnerID=40&md5=5a958a60a0849e3cdbf987645a12cf79","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85174058207"
